,ID,NAME,TYPE_ONE,TYPE_TWO,FAST_MOVE,FAST_MOVE_POWER,FAST_MOVE_TYPE,FAST_ENERGY_BOOST,FAST_MOVE_DURATION,CHARGE_MOVE,CHARGE_MOVE_POWER,CHARGED_MOVE_TYPE,CHARGE_MOVE_ENERGY_COST,CHARGE_MOVE_DURATION,DAMAGE WINDOW START
4731,0175,Togepi,Fairy,,Hidden Power (Fighting),15.0,Fighting,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4732,0175,Togepi,Fairy,,Hidden Power (Bug),15.0,Bug,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4738,0175,Togepi,Fairy,,Hidden Power (Steel),15.0,Steel,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4733,0175,Togepi,Fairy,,Hidden Power (Dark),15.0,Dark,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4713,0175,Togepi,Fairy,,Peck,10.0,Flying,10.0,1.0,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4735,0175,Togepi,Fairy,,Hidden Power (Rock),15.0,Rock,15.0,1.5,Psyshock,65.0,Psychic,33.0,2.7,2.0
4736,0175,Togepi,Fairy,,Hidden Power (Dragon),15.0,Dragon,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4737,0175,Togepi,Fairy,,Hidden Power (Ghost),15.0,Ghost,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4726,0175,Togepi,Fairy,,Hidden Power (Fighting),15.0,Fighting,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4712,0175,Togepi,Fairy,,Hidden Power (Steel),15.0,Steel,15.0,1.5,Psyshock,65.0,Psychic,33.0,2.7,2.0
4690,0175,Togepi,Fairy,,Hidden Power (Ghost),15.0,Ghost,15.0,1.5,Psyshock,65.0,Psychic,33.0,2.7,2.0
4710,0175,Togepi,Fairy,,Hidden Power (Ice),15.0,Ice,15.0,1.5,Psyshock,65.0,Psychic,33.0,2.7,2.0
4711,0175,Togepi,Fairy,,Hidden Power (Ice),15.0,Ice,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4685,0175,Togepi,Fairy,,Peck,10.0,Flying,10.0,1.0,Ancient Power,70.0,Rock,33.0,3.5,2.85
4686,0175,Togepi,Fairy,,Hidden Power (Flying),15.0,Flying,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4687,0175,Togepi,Fairy,,Hidden Power (Dark),15.0,Dark,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4688,0175,Togepi,Fairy,,Hidden Power (Rock),15.0,Rock,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4689,0175,Togepi,Fairy,,Peck,10.0,Flying,10.0,1.0,Psyshock,65.0,Psychic,33.0,2.7,2.0
4692,0175,Togepi,Fairy,,Hidden Power (Dragon),15.0,Dragon,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4693,0175,Togepi,Fairy,,Hidden Power (Psychic),15.0,Psychic,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4694,0175,Togepi,Fairy,,Hidden Power (Fire),15.0,Fire,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4695,0175,Togepi,Fairy,,Hidden Power (Ground),15.0,Ground,15.0,1.5,Psyshock,65.0,Psychic,33.0,2.7,2.0
4696,0175,Togepi,Fairy,,Hidden Power (Ghost),15.0,Ghost,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4697,0175,Togepi,Fairy,,Hidden Power (Psychic),15.0,Psychic,15.0,1.5,Psyshock,65.0,Psychic,33.0,2.7,2.0
4691,0175,Togepi,Fairy,,Hidden Power (Bug),15.0,Bug,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4699,0175,Togepi,Fairy,,Hidden Power (Poison),15.0,Poison,15.0,1.5,Psyshock,65.0,Psychic,33.0,2.7,2.0
4698,0175,Togepi,Fairy,,Hidden Power (Steel),15.0,Steel,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4708,0175,Togepi,Fairy,,Hidden Power (Rock),15.0,Rock,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4707,0175,Togepi,Fairy,,Hidden Power (Grass),15.0,Grass,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4706,0175,Togepi,Fairy,,Hidden Power (Psychic),15.0,Psychic,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4705,0175,Togepi,Fairy,,Hidden Power (Poison),15.0,Poison,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4709,0175,Togepi,Fairy,,Hidden Power (Bug),15.0,Bug,15.0,1.5,Psyshock,65.0,Psychic,33.0,2.7,2.0
4703,0175,Togepi,Fairy,,Hidden Power (Ground),15.0,Ground,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4702,0175,Togepi,Fairy,,Hidden Power (Fire),15.0,Fire,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4701,0175,Togepi,Fairy,,Hidden Power (Fighting),15.0,Fighting,15.0,1.5,Psyshock,65.0,Psychic,33.0,2.7,2.0
4700,0175,Togepi,Fairy,,Hidden Power (Electric),15.0,Electric,15.0,1.5,Psyshock,65.0,Psychic,33.0,2.7,2.0
4704,0175,Togepi,Fairy,,Hidden Power (Electric),15.0,Electric,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4781,0176,Togetic,Fairy,Flying,Hidden Power (Steel),15.0,Steel,15.0,1.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4780,0176,Togetic,Fairy,Flying,Hidden Power (Ghost),15.0,Ghost,15.0,1.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4779,0176,Togetic,Fairy,Flying,Hidden Power (Fighting),15.0,Fighting,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4778,0176,Togetic,Fairy,Flying,Hidden Power (Dragon),15.0,Dragon,15.0,1.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4777,0176,Togetic,Fairy,Flying,Hidden Power (Ghost),15.0,Ghost,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4776,0176,Togetic,Fairy,Flying,Hidden Power (Ice),15.0,Ice,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4773,0176,Togetic,Fairy,Flying,Hidden Power (Fighting),15.0,Fighting,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4774,0176,Togetic,Fairy,Flying,Steel Wing,11.0,Steel,6.0,0.8,Ancient Power,70.0,Rock,33.0,3.5,2.85
4772,0176,Togetic,Fairy,Flying,Hidden Power (Flying),15.0,Flying,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4771,0176,Togetic,Fairy,Flying,Hidden Power (Poison),15.0,Poison,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4770,0176,Togetic,Fairy,Flying,Hidden Power (Poison),15.0,Poison,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4775,0176,Togetic,Fairy,Flying,Hidden Power (Grass),15.0,Grass,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4782,0176,Togetic,Fairy,Flying,Hidden Power (Electric),15.0,Electric,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4795,0176,Togetic,Fairy,Flying,Hidden Power (Bug),15.0,Bug,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4784,0176,Togetic,Fairy,Flying,Hidden Power (Rock),15.0,Rock,15.0,1.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4785,0176,Togetic,Fairy,Flying,Hidden Power (Ice),15.0,Ice,15.0,1.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4786,0176,Togetic,Fairy,Flying,Hidden Power (Dark),15.0,Dark,15.0,1.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4787,0176,Togetic,Fairy,Flying,Hidden Power (Grass),15.0,Grass,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4788,0176,Togetic,Fairy,Flying,Hidden Power (Steel),15.0,Steel,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4789,0176,Togetic,Fairy,Flying,Hidden Power (Ice),15.0,Ice,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4790,0176,Togetic,Fairy,Flying,Zen Headbutt,12.0,Psychic,10.0,1.1,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4791,0176,Togetic,Fairy,Flying,Hidden Power (Ground),15.0,Ground,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4792,0176,Togetic,Fairy,Flying,Hidden Power (Dark),15.0,Dark,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4793,0176,Togetic,Fairy,Flying,Hidden Power (Steel),15.0,Steel,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4794,0176,Togetic,Fairy,Flying,Zen Headbutt,12.0,Psychic,10.0,1.1,Ancient Power,70.0,Rock,33.0,3.5,2.85
4769,0176,Togetic,Fairy,Flying,Hidden Power (Fire),15.0,Fire,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4783,0176,Togetic,Fairy,Flying,Hidden Power (Electric),15.0,Electric,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4768,0176,Togetic,Fairy,Flying,Zen Headbutt,12.0,Psychic,10.0,1.1,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4747,0176,Togetic,Fairy,Flying,Hidden Power (Poison),15.0,Poison,15.0,1.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4766,0176,Togetic,Fairy,Flying,Extrasensory,12.0,Psychic,12.0,1.1,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4739,0176,Togetic,Fairy,Flying,Hidden Power (Ground),15.0,Ground,15.0,1.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4740,0176,Togetic,Fairy,Flying,Hidden Power (Bug),15.0,Bug,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4742,0176,Togetic,Fairy,Flying,Steel Wing,11.0,Steel,6.0,0.8,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4743,0176,Togetic,Fairy,Flying,Hidden Power (Water),15.0,Water,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4744,0176,Togetic,Fairy,Flying,Hidden Power (Dragon),15.0,Dragon,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4745,0176,Togetic,Fairy,Flying,Hidden Power (Ghost),15.0,Ghost,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4746,0176,Togetic,Fairy,Flying,Hidden Power (Flying),15.0,Flying,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4767,0176,Togetic,Fairy,Flying,Hidden Power (Psychic),15.0,Psychic,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4748,0176,Togetic,Fairy,Flying,Hidden Power (Fighting),15.0,Fighting,15.0,1.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4749,0176,Togetic,Fairy,Flying,Hidden Power (Rock),15.0,Rock,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4750,0176,Togetic,Fairy,Flying,Hidden Power (Electric),15.0,Electric,15.0,1.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4751,0176,Togetic,Fairy,Flying,Hidden Power (Dark),15.0,Dark,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4752,0176,Togetic,Fairy,Flying,Hidden Power (Water),15.0,Water,15.0,1.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4741,0176,Togetic,Fairy,Flying,Steel Wing,11.0,Steel,6.0,0.8,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4754,0176,Togetic,Fairy,Flying,Extrasensory,12.0,Psychic,12.0,1.1,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4755,0176,Togetic,Fairy,Flying,Hidden Power (Fire),15.0,Fire,15.0,1.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4756,0176,Togetic,Fairy,Flying,Hidden Power (Dragon),15.0,Dragon,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4757,0176,Togetic,Fairy,Flying,Hidden Power (Psychic),15.0,Psychic,15.0,1.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4758,0176,Togetic,Fairy,Flying,Extrasensory,12.0,Psychic,12.0,1.1,Ancient Power,70.0,Rock,33.0,3.5,2.85
4759,0176,Togetic,Fairy,Flying,Hidden Power (Fire),15.0,Fire,15.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
4760,0176,Togetic,Fairy,Flying,Hidden Power (Psychic),15.0,Psychic,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4761,0176,Togetic,Fairy,Flying,Hidden Power (Ground),15.0,Ground,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4762,0176,Togetic,Fairy,Flying,Hidden Power (Bug),15.0,Bug,15.0,1.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4763,0176,Togetic,Fairy,Flying,Hidden Power (Water),15.0,Water,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4764,0176,Togetic,Fairy,Flying,Hidden Power (Rock),15.0,Rock,15.0,1.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
4765,0176,Togetic,Fairy,Flying,Hidden Power (Flying),15.0,Flying,15.0,1.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4753,0176,Togetic,Fairy,Flying,Hidden Power (Grass),15.0,Grass,15.0,1.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4806,0177,Natu,Psychic,Flying,Quick Attack,8.0,Normal,10.0,0.8,Night Shade,60.0,Ghost,50.0,2.6,2.1
4807,0177,Natu,Psychic,Flying,Peck,10.0,Flying,10.0,1.0,Psyshock,65.0,Psychic,33.0,2.7,2.0
4811,0177,Shadow Natu,Psychic,Flying,Peck,10.0,Flying,10.0,1.0,Drill Peck,65.0,Flying,33.0,2.3,1.7
4809,0177,Natu,Psychic,Flying,Peck,10.0,Flying,10.0,1.0,Night Shade,60.0,Ghost,50.0,2.6,2.1
4810,0177,Natu,Psychic,Flying,Peck,10.0,Flying,10.0,1.0,Return,35.0,Normal,33.0,0.7,0.1
4805,0177,Natu,Psychic,Flying,Quick Attack,8.0,Normal,10.0,0.8,Return,35.0,Normal,33.0,0.7,0.1
4808,0177,Natu,Psychic,Flying,Quick Attack,8.0,Normal,10.0,0.8,Drill Peck,65.0,Flying,33.0,2.3,1.7
4804,0177,Shadow Natu,Psychic,Flying,Peck,10.0,Flying,10.0,1.0,Psyshock,65.0,Psychic,33.0,2.7,2.0
4800,0177,Shadow Natu,Psychic,Flying,Quick Attack,8.0,Normal,10.0,0.8,Psyshock,65.0,Psychic,33.0,2.7,2.0
4802,0177,Shadow Natu,Psychic,Flying,Quick Attack,8.0,Normal,10.0,0.8,Night Shade,60.0,Ghost,50.0,2.6,2.1
4801,0177,Shadow Natu,Psychic,Flying,Peck,10.0,Flying,10.0,1.0,Frustration,10.0,Normal,33.0,2.0,1.0
4799,0177,Shadow Natu,Psychic,Flying,Quick Attack,8.0,Normal,10.0,0.8,Drill Peck,65.0,Flying,33.0,2.3,1.7
4798,0177,Shadow Natu,Psychic,Flying,Peck,10.0,Flying,10.0,1.0,Night Shade,60.0,Ghost,50.0,2.6,2.1
4797,0177,Natu,Psychic,Flying,Peck,10.0,Flying,10.0,1.0,Drill Peck,65.0,Flying,33.0,2.3,1.7
4796,0177,Natu,Psychic,Flying,Quick Attack,8.0,Normal,10.0,0.8,Psyshock,65.0,Psychic,33.0,2.7,2.0
4803,0177,Shadow Natu,Psychic,Flying,Quick Attack,8.0,Normal,10.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
4821,0178,Shadow Xatu,Psychic,Flying,Air Slash,14.0,Flying,10.0,1.2,Future Sight,120.0,Psychic,100.0,2.7,1.4
4827,0178,Xatu,Psychic,Flying,Feint Attack,10.0,Dark,9.0,0.9,Return,35.0,Normal,33.0,0.7,0.1
4825,0178,Xatu,Psychic,Flying,Air Slash,14.0,Flying,10.0,1.2,Future Sight,120.0,Psychic,100.0,2.7,1.4
4824,0178,Xatu,Psychic,Flying,Feint Attack,10.0,Dark,9.0,0.9,Ominous Wind,50.0,Ghost,33.0,2.3,1.85
4823,0178,Xatu,Psychic,Flying,Air Slash,14.0,Flying,10.0,1.2,Ominous Wind,50.0,Ghost,33.0,2.3,1.85
4822,0178,Xatu,Psychic,Flying,Feint Attack,10.0,Dark,9.0,0.9,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4820,0178,Shadow Xatu,Psychic,Flying,Feint Attack,10.0,Dark,9.0,0.9,Frustration,10.0,Normal,33.0,2.0,1.0
4826,0178,Xatu,Psychic,Flying,Air Slash,14.0,Flying,10.0,1.2,Return,35.0,Normal,33.0,0.7,0.1
4818,0178,Shadow Xatu,Psychic,Flying,Air Slash,14.0,Flying,10.0,1.2,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4817,0178,Shadow Xatu,Psychic,Flying,Air Slash,14.0,Flying,10.0,1.2,Ominous Wind,50.0,Ghost,33.0,2.3,1.85
4816,0178,Shadow Xatu,Psychic,Flying,Feint Attack,10.0,Dark,9.0,0.9,Ominous Wind,50.0,Ghost,33.0,2.3,1.85
4815,0178,Shadow Xatu,Psychic,Flying,Feint Attack,10.0,Dark,9.0,0.9,Future Sight,120.0,Psychic,100.0,2.7,1.4
4814,0178,Shadow Xatu,Psychic,Flying,Feint Attack,10.0,Dark,9.0,0.9,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4813,0178,Xatu,Psychic,Flying,Feint Attack,10.0,Dark,9.0,0.9,Future Sight,120.0,Psychic,100.0,2.7,1.4
4819,0178,Shadow Xatu,Psychic,Flying,Air Slash,14.0,Flying,10.0,1.2,Frustration,10.0,Normal,33.0,2.0,1.0
4812,0178,Xatu,Psychic,Flying,Air Slash,14.0,Flying,10.0,1.2,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4841,0179,Shadow Mareep,Electric,,Tackle,5.0,Normal,5.0,0.5,Trailblaze,65.0,Grass,50.0,2.0,1.2
4842,0179,Mareep,Electric,,Thunder Shock,5.0,Electric,8.0,0.6,Body Slam,50.0,Normal,33.0,1.9,1.2
4843,0179,Shadow Mareep,Electric,,Thunder Shock,5.0,Electric,8.0,0.6,Frustration,10.0,Normal,33.0,2.0,1.0
4847,0179,Mareep,Electric,,Tackle,5.0,Normal,5.0,0.5,Trailblaze,65.0,Grass,50.0,2.0,1.2
4845,0179,Shadow Mareep,Electric,,Tackle,5.0,Normal,5.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
4846,0179,Shadow Mareep,Electric,,Thunder Shock,5.0,Electric,8.0,0.6,Thunderbolt,80.0,Electric,50.0,2.5,1.8
4840,0179,Shadow Mareep,Electric,,Tackle,5.0,Normal,5.0,0.5,Discharge,65.0,Electric,33.0,2.5,1.7
4844,0179,Shadow Mareep,Electric,,Thunder Shock,5.0,Electric,8.0,0.6,Discharge,65.0,Electric,33.0,2.5,1.7
4839,0179,Mareep,Electric,,Tackle,5.0,Normal,5.0,0.5,Body Slam,50.0,Normal,33.0,1.9,1.2
4838,0179,Shadow Mareep,Electric,,Thunder Shock,5.0,Electric,8.0,0.6,Body Slam,50.0,Normal,33.0,1.9,1.2
4828,0179,Mareep,Electric,,Thunder Shock,5.0,Electric,8.0,0.6,Trailblaze,65.0,Grass,50.0,2.0,1.2
4836,0179,Shadow Mareep,Electric,,Thunder Shock,5.0,Electric,8.0,0.6,Trailblaze,65.0,Grass,50.0,2.0,1.2
4835,0179,Mareep,Electric,,Tackle,5.0,Normal,5.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
4834,0179,Shadow Mareep,Electric,,Tackle,5.0,Normal,5.0,0.5,Thunderbolt,80.0,Electric,50.0,2.5,1.8
4833,0179,Mareep,Electric,,Thunder Shock,5.0,Electric,8.0,0.6,Discharge,65.0,Electric,33.0,2.5,1.7
4832,0179,Mareep,Electric,,Tackle,5.0,Normal,5.0,0.5,Discharge,65.0,Electric,33.0,2.5,1.7
4831,0179,Mareep,Electric,,Thunder Shock,5.0,Electric,8.0,0.6,Thunderbolt,80.0,Electric,50.0,2.5,1.8
4830,0179,Mareep,Electric,,Tackle,5.0,Normal,5.0,0.5,Thunderbolt,80.0,Electric,50.0,2.5,1.8
4829,0179,Mareep,Electric,,Thunder Shock,5.0,Electric,8.0,0.6,Return,35.0,Normal,33.0,0.7,0.1
4837,0179,Shadow Mareep,Electric,,Tackle,5.0,Normal,5.0,0.5,Body Slam,50.0,Normal,33.0,1.9,1.2
4860,0180,Shadow Flaaffy,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Power Gem,80.0,Rock,50.0,2.9,1.95
4861,0180,Shadow Flaaffy,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Trailblaze,65.0,Grass,50.0,2.0,1.2
4862,0180,Shadow Flaaffy,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Discharge,65.0,Electric,33.0,2.5,1.7
4867,0180,Shadow Flaaffy,Electric,,Tackle,5.0,Normal,5.0,0.5,Power Gem,80.0,Rock,50.0,2.9,1.95
4859,0180,Shadow Flaaffy,Electric,,Tackle,5.0,Normal,5.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
4864,0180,Flaaffy,Electric,,Tackle,5.0,Normal,5.0,0.5,Power Gem,80.0,Rock,50.0,2.9,1.95
4865,0180,Shadow Flaaffy,Electric,,Tackle,5.0,Normal,5.0,0.5,Thunderbolt,80.0,Electric,50.0,2.5,1.8
4866,0180,Shadow Flaaffy,Electric,,Tackle,5.0,Normal,5.0,0.5,Discharge,65.0,Electric,33.0,2.5,1.7
4863,0180,Shadow Flaaffy,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
4858,0180,Shadow Flaaffy,Electric,,Tackle,5.0,Normal,5.0,0.5,Trailblaze,65.0,Grass,50.0,2.0,1.2
4852,0180,Flaaffy,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Power Gem,80.0,Rock,50.0,2.9,1.95
4856,0180,Flaaffy,Electric,,Tackle,5.0,Normal,5.0,0.5,Thunderbolt,80.0,Electric,50.0,2.5,1.8
4855,0180,Shadow Flaaffy,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Thunderbolt,80.0,Electric,50.0,2.5,1.8
4854,0180,Flaaffy,Electric,,Tackle,5.0,Normal,5.0,0.5,Discharge,65.0,Electric,33.0,2.5,1.7
4853,0180,Flaaffy,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Thunderbolt,80.0,Electric,50.0,2.5,1.8
4851,0180,Flaaffy,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Discharge,65.0,Electric,33.0,2.5,1.7
4850,0180,Flaaffy,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Trailblaze,65.0,Grass,50.0,2.0,1.2
4849,0180,Flaaffy,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Return,35.0,Normal,33.0,0.7,0.1
4848,0180,Flaaffy,Electric,,Tackle,5.0,Normal,5.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
4857,0180,Flaaffy,Electric,,Tackle,5.0,Normal,5.0,0.5,Trailblaze,65.0,Grass,50.0,2.0,1.2
4887,0181,Shadow Ampharos,Electric,,Volt Switch,14.0,Electric,21.0,1.6,Thunder,100.0,Electric,100.0,2.4,1.2
4888,0181,Shadow Ampharos,Electric,,Volt Switch,14.0,Electric,21.0,1.6,Trailblaze,65.0,Grass,50.0,2.0,1.2
4889,0181,Ampharos,Electric,,Volt Switch,14.0,Electric,21.0,1.6,Trailblaze,65.0,Grass,50.0,2.0,1.2
4890,0181,Shadow Ampharos,Electric,,Volt Switch,14.0,Electric,21.0,1.6,Zap Cannon,140.0,Electric,100.0,3.7,3.0
4891,0181,Ampharos,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Brutal Swing,65.0,Dark,33.0,1.9,1.2
4892,0181,Shadow Ampharos,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
4893,0181,Ampharos,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Trailblaze,65.0,Grass,50.0,2.0,1.2
4898,0181,Ampharos,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Focus Blast,140.0,Fighting,100.0,3.5,3.0
4895,0181,Ampharos,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Return,35.0,Normal,33.0,0.7,0.1
4896,0181,Shadow Ampharos,Electric,,Volt Switch,14.0,Electric,21.0,1.6,Thunder Punch,45.0,Electric,33.0,1.8,1.7
4897,0181,Ampharos,Electric,,Volt Switch,14.0,Electric,21.0,1.6,Focus Blast,140.0,Fighting,100.0,3.5,3.0
4899,0181,Ampharos,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Thunder,100.0,Electric,100.0,2.4,1.2
4900,0181,Ampharos,Electric,,Volt Switch,14.0,Electric,21.0,1.6,Brutal Swing,65.0,Dark,33.0,1.9,1.2
4901,0181,Ampharos,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Zap Cannon,140.0,Electric,100.0,3.7,3.0
4886,0181,Shadow Ampharos,Electric,,Volt Switch,14.0,Electric,21.0,1.6,Power Gem,80.0,Rock,50.0,2.9,1.95
4894,0181,Ampharos,Electric,,Volt Switch,14.0,Electric,21.0,1.6,Dragon Pulse,90.0,Dragon,50.0,3.6,2.15
4885,0181,Shadow Ampharos,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Power Gem,80.0,Rock,50.0,2.9,1.95
4876,0181,Ampharos,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Thunder Punch,45.0,Electric,33.0,1.8,1.7
4883,0181,Shadow Ampharos,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Focus Blast,140.0,Fighting,100.0,3.5,3.0
4884,0181,Shadow Ampharos,Electric,,Volt Switch,14.0,Electric,21.0,1.6,Focus Blast,140.0,Fighting,100.0,3.5,3.0
4869,0181,Ampharos,Electric,,Volt Switch,14.0,Electric,21.0,1.6,Zap Cannon,140.0,Electric,100.0,3.7,3.0
4870,0181,Ampharos,Electric,,Volt Switch,14.0,Electric,21.0,1.6,Thunder,100.0,Electric,100.0,2.4,1.2
4871,0181,Shadow Ampharos,Electric,,Volt Switch,14.0,Electric,21.0,1.6,Dragon Pulse,90.0,Dragon,50.0,3.6,2.15
4872,0181,Ampharos,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Dragon Pulse,90.0,Dragon,50.0,3.6,2.15
4873,0181,Ampharos,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Power Gem,80.0,Rock,50.0,2.9,1.95
4874,0181,Ampharos,Electric,,Volt Switch,14.0,Electric,21.0,1.6,Thunder Punch,45.0,Electric,33.0,1.8,1.7
4868,0181,Shadow Ampharos,Electric,,Charge Beam,8.0,Electric,15.0,1.1,Trailblaze,65.0,Grass,50.0,2.0,1.2
